battlevalue,componentsubtype,componenttype,description_cost,description_id,inventorysize,prefabidentifier,tonnage,description_details,allowedlocations,ammoid,bonusvaluea,bonusvalueb,capacity,componenttags_items,componenttags_tagsetsourcefile,criticalcomponent,custom_bonusdescriptions,custom_category,custom_flags,custom_inventorysorter,description_icon,description_manufacturer,description_model,description_name,description_purchasable,description_rarity,description_uiname,disallowedlocations,statuseffects,custom_componentexplosion,custom_volatileammo,custom_trgbcolor,canexplode,custom_requiredcategory,custom_tag
0,"""Ammunition""","""AmmunitionBox""",20000,"""Ammo_AmmunitionBox_Protected_SRM""",1,"""""",1,"""C.A.S.E. ammunition bins are designed with blast plates facing away from vital components on a mech. Once sensors have detected an ammunition explosion the plate nearest to the outside is jettisoned. Resulting in much of the explosive potential to expand towards the free space outside and away from the mech. Upon receiving a Critical Hit, any remaining ammunition stored inside an Ammo Bin will explode dealing damage to the install location. Risk can be mitigated with the use of C.A.S.E. \n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_SRM""","""""","""""",75,"[""component_type_stock""]","""""",false,"{""Bonuses"":[""Protected: 75%"",""MissileHP: 3"",""SRMAmmo: 75""]}","[{""CategoryID"":""a/m/s/srm""}]","{""flags"":[""not_broken""]}","{""SortKey"":""000037""}","""SRM""","""CASE'd""","""SRM""","""SRM Ammo""",true,5,"""Ammo SRM SAFE""","""All""",[],"{""ExplosionDamagePerAmmo"":2,""StabilityDamagePerAmmo"":1}",,,,,
0,"""Ammunition""","""AmmunitionBox""",20000,"""Ammo_AmmunitionBox_Rifle_Light_APFSDS""",1,"""""",1,"""This ammunition is an attempt to make primitive Rifle weapons effective in the face of modern armor. Armor Piercing Fin Stabilized Discarding Sabot munitions have been used for centuries. Essentially a long heavy metal dart they punch through armor using kinetic energy alone; no explosive warhead is used. This means ammo explosions are less dangerous, but their damage decreases at long range. Ammo Bins contain the rounds needed for projectile-based weaponry, with at least one bin required per weapon type. Upon receiving a Critical Hit, any remaining ammunition stored inside an Ammo Bin will explode dealing damage to the install location. Risk can be mitigated with the use of C.A.S.E. \n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_RifleLight_APFSDS""","""""","""""",15,"[""component_type_stock"",""LRifleAmmo.{location}""]","""""",false,"{""Bonuses"":[""ArmorDmgMod: +60%"",""StructureDmgMod: -30%"",""DmgFallOff: 50%"",""VariableDmg: 10"",""Crits: +25%"",""Protected: 50%"",""LightRifleAmmo: 15""]}","[{""CategoryID"":""a/a/a/rifle""}]","{""flags"":[""not_broken""]}","{""SortKey"":""000003""}","""rifle""","""Generic""","""Light Rifle""","""Light Rifle Ammo Sabot""",true,5,"""Ammo Light Rifle Sabot""","""All""",[],"{""ExplosionDamagePerAmmo"":15,""StabilityDamagePerAmmo"":4}",,"{""Color"":""#30723F"",""SkipText"":true}",,,
0,"""Ammunition""","""AmmunitionBox""",20000,"""Ammo_AmmunitionBox_Rifle_Medium""",1,"""""",1,"""Ammo Bins contain the rounds needed for projectile-based weaponry, with at least one bin required per weapon type. Upon receiving a Critical Hit, any remaining ammunition stored inside an Ammo Bin will explode dealing damage to the install location. Risk can be mitigated with the use of C.A.S.E. \n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_RifleMedium""","""""","""""",9,"[""component_type_stock"",""MRifleAmmo.{location}""]","""""",false,"{""Bonuses"":[""MediumRifleAmmo: 9""]}","[{""CategoryID"":""a/a/a/rifle""}]","{""flags"":[""not_broken""]}","{""SortKey"":""000003""}","""rifle""","""Generic""","""Medium Rifle""","""Medium Rifle Ammo""",true,1,"""Ammo Medium Rifle""","""All""",[],"{""ExplosionDamagePerAmmo"":45,""StabilityDamagePerAmmo"":12}",,"{""Color"":""#584242"",""SkipText"":true}",,,
0,"""Ammunition""","""AmmunitionBox""",20000,"""Ammo_AmmunitionBox_Rotary_AC2""",1,"""""",1,"""Ammo Bins contain the rounds needed for projectile-based weaponry, with at least one bin required per weapon type. Upon receiving a Critical Hit, any remaining ammunition stored inside an Ammo Bin will explode dealing damage to the install location. Risk can be mitigated with the use of C.A.S.E.\n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_RAC2""","""""","""""",25,"[""component_type_stock""]","""""",false,"{""Bonuses"":[""RAC2Ammo: 25""]}","[{""CategoryID"":""a/a/a/rac""}]","{""flags"":[""not_broken""]}","{""SortKey"":""000022""}","""RotaryAC""","""Generic""","""H/RAC2""","""H/RAC/2 Ammo""",true,1,"""Ammo Heavy RAC/2""","""All""",[],"{""ExplosionDamagePerAmmo"":25,""StabilityDamagePerAmmo"":6}",,,,,
0,"""Ammunition""","""AmmunitionBox""",20000,"""Ammo_AmmunitionBox_SAM_LRM""",1,"""""",1,"""A surface-to-air missile (SAM) is a missile designed to be launched from the ground to destroy aircraft or other missiles. Upon receiving a Critical Hit, any remaining ammunition stored inside an Ammo Bin will explode dealing damage to the install location. Risk can be mitigated with the use of C.A.S.E. \n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_LRM_SAM""","""""","""""",120,"[""component_type_stock""]","""""",false,"{""Bonuses"":[""AccuracyUnit: VTOL"",""AccuracyUnit2: +4"",""Accuracy: -2"",""MissileHP: 2"",""LRMAmmo: 120""]}","[{""CategoryID"":""a/m/l/lrm""}]","{""flags"":[""not_broken""]}","{""SortKey"":""00040""}","""lrm""","""Generic""","""LRM""","""LRM Ammo""",true,1,"""Ammo LRM SAM""","""All""",[],"{""ExplosionDamagePerAmmo"":4,""StabilityDamagePerAmmo"":1}",,,,,
0,"""Ammunition""","""AmmunitionBox""",20000,"""Ammo_AmmunitionBox_Streak_LRM""",1,"""""",1,"""Ammo Bins contain the rounds needed for projectile-based weaponry, with at least one bin required per weapon type. Upon receiving a Critical Hit, any remaining ammunition stored inside an Ammo Bin will explode dealing damage to the install location. Risk can be mitigated with the use of C.A.S.E.\n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_LRM_STREAK""","""""","""""",120,"[""component_type_stock""]","""""",false,"{""Bonuses"":[""MissileHP: 3"",""LRMAmmo: 120""]}","[{""CategoryID"":""a/m/l/slrm""}]","{""flags"":[""not_broken""]}","{""SortKey"":""00041""}","""lrm""","""Generic""","""Streak LRM""","""Streak LRM Ammo""",true,1,"""Ammo Streak LRM""","""All""",[],"{""ExplosionDamagePerAmmo"":4,""StabilityDamagePerAmmo"":1}",,"{""Color"":""#1B801B"",""SkipText"":true}",,,
0,"""Ammunition""","""AmmunitionBox""",20000,"""Ammo_AmmunitionBox_Streak_LRM_half""",1,"""""",0.5,"""Ammo Bins contain the rounds needed for projectile-based weaponry, with at least one bin required per weapon type. Upon receiving a Critical Hit, any remaining ammunition stored inside an Ammo Bin will explode dealing damage to the install location. Risk can be mitigated with the use of C.A.S.E.\n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_LRM_STREAK""","""""","""""",60,"[""component_type_stock""]","""""",false,"{""Bonuses"":[""MissileHP: 3"",""LRMAmmo: 60""]}","[{""CategoryID"":""a/m/l/slrm""}]","{""flags"":[""not_broken""]}","{""SortKey"":""00041""}","""lrm""","""Generic""","""Streak LRM""","""Streak LRM Ammo""",true,1,"""Ammo Streak LRM [Half]""","""All""",[],"{""ExplosionDamagePerAmmo"":4,""StabilityDamagePerAmmo"":1}",,"{""Color"":""#1B801B"",""SkipText"":true}",,,
0,"""Ammunition""","""AmmunitionBox""",20000,"""Ammo_AmmunitionBox_Streak_SRM""",1,"""""",1,"""Ammo Bins contain the rounds needed for projectile-based weaponry, with at least one bin required per weapon type. Upon receiving a Critical Hit, any remaining ammunition stored inside an Ammo Bin will explode dealing damage to the install location. Risk can be mitigated with the use of C.A.S.E. \n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_SRM_Streak""","""""","""""",100,"[""component_type_stock""]","""""",false,"{""Bonuses"":[""MissileHP: 4"",""SRMAmmo: 100""]}","[{""CategoryID"":""a/m/s/ssrm""}]","{""flags"":[""not_broken""]}","{""SortKey"":""000039""}","""SRM""","""Generic""","""Streak SRM""","""Streak SRM Ammo""",true,1,"""Ammo Streak SRM""","""All""",[],"{""ExplosionDamagePerAmmo"":8,""StabilityDamagePerAmmo"":2}",,"{""Color"":""#006400"",""SkipText"":true}",,,
0,"""Ammunition""","""AmmunitionBox""",20000,"""Ammo_AmmunitionBox_Streak_SRM_half""",1,"""""",0.5,"""Ammo Bins contain the rounds needed for projectile-based weaponry, with at least one bin required per weapon type. Upon receiving a Critical Hit, any remaining ammunition stored inside an Ammo Bin will explode dealing damage to the install location. Risk can be mitigated with the use of C.A.S.E. \n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_SRM_Streak""","""""","""""",50,"[""component_type_stock""]","""""",false,"{""Bonuses"":[""MissileHP: 4"",""SRMAmmo: 50""]}","[{""CategoryID"":""a/m/s/ssrm""}]","{""flags"":[""not_broken""]}","{""SortKey"":""000039""}","""SRM""","""Generic""","""Streak SRM""","""Streak SRM Ammo""",true,1,"""Ammo Streak SRM [Half]""","""All""",[],"{""ExplosionDamagePerAmmo"":8,""StabilityDamagePerAmmo"":2}",,"{""Color"":""#006400"",""SkipText"":true}",,,
0,"""Ammunition""","""AmmunitionBox""",20000,"""Ammo_AmmunitionBox_Thunderbolt_TB10""",1,"""""",1,"""Ammo Bins contain the rounds needed for projectile-based weaponry, with at least one bin required per weapon type. Ammo Bins will explode and destroy their installed location when they receive a Critical Hit.\n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_TBOLT10""","""""","""""",6,"[""component_type_stock""]","""""",false,"{""Bonuses"":[""MissileHP: 6"",""TBOLT10Ammo: 6""]}","[{""CategoryID"":""a/m/t/thunderbolt""}]","{""flags"":[""not_broken""]}","{""SortKey"":""000047""}","""thunderbolt""","""Generic""","""Thunderbolt""","""Thunderbolt 10 Ammo""",true,1,"""Ammo TBM 10""","""All""",[],"{""ExplosionDamagePerAmmo"":55,""StabilityDamagePerAmmo"":14}",,,,,
0,"""Ammunition""","""AmmunitionBox""",20000,"""Ammo_AmmunitionBox_Thunderbolt_TB10_Guided""",1,"""""",1,"""Trading some Offensive Potential for an Advanced Guidance Package are Guided Thunderbolt Missiles capable to be linked to an ArrowIV FCS.  \n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_TBOLT10_Guided""","""""","""""",6,"[""component_type_stock""]","""""",false,"{""Bonuses"":[""TboltDamage: -25%"",""PipsIgnored: +2"",""WpnAccuracy: +1"",""DFAccuracy: +1"",""TBOLT10Ammo: 6"",""MissileHP: 6"",""ReqArtemis""]}","[{""CategoryID"":""a/m/t/thunderbolt""}]","{""flags"":[""not_broken""]}","{""SortKey"":""000047""}","""thunderbolt""","""Generic""","""Thunderbolt""","""Thunderbolt 10 Ammo""",true,5,"""Ammo TBM 10 Guided""","""All""",[],"{""ExplosionDamagePerAmmo"":41,""StabilityDamagePerAmmo"":10}",,,,,
0,"""Ammunition""","""AmmunitionBox""",20000,"""Ammo_AmmunitionBox_Thunderbolt_TB10_Thermo""",1,"""""",1,"""This Thunderbolt Missile was retooled to fire a specialized Thermobaric Warhead igniting everything around the impact and dealing massive amounts of heat.\n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_TBOLT10_Thermo""","""""","""""",6,"[""component_type_stock""]","""""",false,"{""Bonuses"":[""WpnAccuracy: +2"",""TboltDamage: -80%"",""HeatDamage: +10"",""AreaOfEffect: 40"",""AreaOfEffectDmg: +10"",""AreaOfEffectHeatDmg: +20"",""ThermoBurn: 10"",""ThermoBOLT10Ammo: 6"",""MissileHP: 4"",""VolatileAmmo""]}","[{""CategoryID"":""a/m/t/thunderbolt""}]","{""flags"":[""not_broken""]}","{""SortKey"":""000047""}","""thunderbolt""","""Generic""","""Thermobolt""","""Thermobolt 10 Ammo""",true,5,"""Ammo Thermobolt10""","""All""",[],"{""ExplosionDamagePerAmmo"":30,""HeatDamagePerAmmo"":25,""StabilityDamagePerAmmo"":12}","{""damageWeighting"":1.2}",,,,
0,"""Ammunition""","""AmmunitionBox""",20000,"""Ammo_AmmunitionBox_Thunderbolt_TB15""",1,"""""",1,"""Ammo Bins contain the rounds needed for projectile-based weaponry, with at least one bin required per weapon type. \n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_TBOLT15""","""""","""""",4,"[""component_type_stock""]","""""",false,"{""Bonuses"":[""MissileHP: 9"",""TBOLT15Ammo: 4""]}","[{""CategoryID"":""a/m/t/thunderbolt""}]","{""flags"":[""not_broken""]}","{""SortKey"":""000048""}","""thunderbolt""","""Generic""","""Thunderbolt""","""Thunderbolt 15 Ammo""",true,1,"""Ammo TBM 15""","""All""",[],"{""ExplosionDamagePerAmmo"":75,""StabilityDamagePerAmmo"":18}",,,,,
0,"""Ammunition""","""AmmunitionBox""",20000,"""Ammo_AmmunitionBox_Thunderbolt_TB15_Guided""",1,"""""",1,"""Trading some Offensive Potential for an Advanced Guidance Package are Guided Thunderbolt Missiles capable to be linked to an ArrowIV FCS.  \n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_TBOLT15_Guided""","""""","""""",4,"[""component_type_stock""]","""""",false,"{""Bonuses"":[""TboltDamage: -25%"",""PipsIgnored: +2"",""WpnAccuracy: +1"",""DFAccuracy: +1"",""TBOLT15Ammo: 4"",""MissileHP: 9"",""ReqArtemis""]}","[{""CategoryID"":""a/m/t/thunderbolt""}]","{""flags"":[""not_broken""]}","{""SortKey"":""000048""}","""thunderbolt""","""Generic""","""Thunderbolt""","""Thunderbolt 15 Ammo""",true,5,"""Ammo TBM 15 Guided""","""All""",[],"{""ExplosionDamagePerAmmo"":56,""StabilityDamagePerAmmo"":14}",,,,,
0,"""Ammunition""","""AmmunitionBox""",20000,"""Ammo_AmmunitionBox_Thunderbolt_TB15_Thermo""",1,"""""",1,"""This Thunderbolt Missile was retooled to fire a specialized Thermobaric Warhead igniting everything around the impact and dealing massive amounts of heat.\n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_TBOLT15_Thermo""","""""","""""",4,"[""component_type_stock""]","""""",false,"{""Bonuses"":[""WpnAccuracy: +2"",""TboltDamage: -80%"",""HeatDamage: +15"",""AreaOfEffect: 50"",""AreaOfEffectDmg: +15"",""AreaOfEffectHeatDmg: +30"",""ThermoBurn: 15"",""ThermoBOLT15Ammo: 4"",""MissileHP: 7"",""VolatileAmmo""]}","[{""CategoryID"":""a/m/t/thunderbolt""}]","{""flags"":[""not_broken""]}","{""SortKey"":""000048""}","""thunderbolt""","""Generic""","""Thermobolt""","""Thermobolt 15 Ammo""",true,5,"""Ammo Thermobolt15""","""All""",[],"{""ExplosionDamagePerAmmo"":25,""HeatDamagePerAmmo"":50,""StabilityDamagePerAmmo"":12}","{""damageWeighting"":1.3}",,,,
0,"""Ammunition""","""AmmunitionBox""",20000,"""Ammo_AmmunitionBox_Thunderbolt_TB20""",1,"""""",1,"""Ammo Bins contain the rounds needed for projectile-based weaponry, with at least one bin required per weapon type. \n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_TBOLT20""","""""","""""",3,"[""component_type_stock""]","""""",false,"{""Bonuses"":[""MissileHP: 12"",""TBOLT20Ammo: 3""]}","[{""CategoryID"":""a/m/t/thunderbolt""}]","{""flags"":[""not_broken""]}","{""SortKey"":""000049""}","""thunderbolt""","""Generic""","""Thunderbolt""","""Thunderbolt 20 Ammo""",true,1,"""Ammo TBM 20""","""All""",[],"{""ExplosionDamagePerAmmo"":100,""StabilityDamagePerAmmo"":24}",,,,,
0,"""Ammunition""","""AmmunitionBox""",20000,"""Ammo_AmmunitionBox_Thunderbolt_TB20_Guided""",1,"""""",1,"""Trading some Offensive Potential for an Advanced Guidance Package are Guided Thunderbolt Missiles capable to be linked to an ArrowIV FCS.  \n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_TBOLT20_Guided""","""""","""""",3,"[""component_type_stock""]","""""",false,"{""Bonuses"":[""TboltDamage: -25%"",""PipsIgnored: +2"",""WpnAccuracy: +1"",""DFAccuracy: +1"",""TBOLT20Ammo: 3"",""MissileHP: 12"",""ReqArtemis""]}","[{""CategoryID"":""a/m/t/thunderbolt""}]","{""flags"":[""not_broken""]}","{""SortKey"":""000049""}","""thunderbolt""","""Generic""","""Thunderbolt""","""Thunderbolt 20 Ammo""",true,5,"""Ammo TBM 20 Guided""","""All""",[],"{""ExplosionDamagePerAmmo"":75,""StabilityDamagePerAmmo"":19}",,,,,
0,"""Ammunition""","""AmmunitionBox""",20000,"""Ammo_AmmunitionBox_Thunderbolt_TB20_Thermo""",1,"""""",1,"""This Thunderbolt Missile was retooled to fire a specialized Thermobaric Warhead igniting everything around the impact and dealing massive amounts of heat.\n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_TBOLT20_Thermo""","""""","""""",3,"[""component_type_stock""]","""""",false,"{""Bonuses"":[""WpnAccuracy: +2"",""TboltDamage: -80%"",""HeatDamage: +20"",""AreaOfEffect: 60"",""AreaOfEffectDmg: 20"",""AreaOfEffectHeatDmg: 40"",""ThermoBurn: 20"",""ThermoBOLT20Ammo: 3"",""MissileHP: 10"",""VolatileAmmo""]}","[{""CategoryID"":""a/m/t/thunderbolt""}]","{""flags"":[""not_broken""]}","{""SortKey"":""000049""}","""thunderbolt""","""Generic""","""Thermobolt""","""Thermobolt 20 Ammo""",true,5,"""Ammo Thermobolt20""","""All""",[],"{""ExplosionDamagePerAmmo"":50,""HeatDamagePerAmmo"":50,""StabilityDamagePerAmmo"":24}","{""damageWeighting"":1.4}",,,,
0,"""Ammunition""","""AmmunitionBox""",20000,"""Ammo_AmmunitionBox_Thunderbolt_TB5""",1,"""""",1,"""Ammo Bins contain the rounds needed for projectile-based weaponry, with at least one bin required per weapon type. Ammo Bins will explode and destroy their installed location when they receive a Critical Hit. \n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_TBOLT5""","""""","""""",12,"[""component_type_stock""]","""""",false,"{""Bonuses"":[""MissileHP: 4"",""TBOLT5Ammo: 12""]}","[{""CategoryID"":""a/m/t/thunderbolt""}]","{""flags"":[""not_broken""]}","{""SortKey"":""000046""}","""thunderbolt""","""Generic""","""Thunderbolt""","""Thunderbolt 5 Ammo""",true,1,"""Ammo TBM 5""","""All""",[],"{""ExplosionDamagePerAmmo"":25,""StabilityDamagePerAmmo"":6}",,,,,
0,"""Ammunition""","""AmmunitionBox""",20000,"""Ammo_AmmunitionBox_Thunderbolt_TB5_Guided""",1,"""""",1,"""Trading some Offensive Potential for an Advanced Guidance Package are Guided Thunderbolt Missiles capable to be linked to an ArrowIV FCS.  \n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_TBOLT5_Guided""","""""","""""",12,"[""component_type_stock""]","""""",false,"{""Bonuses"":[""TboltDamage: -25%"",""PipsIgnored: +2"",""WpnAccuracy: +1"",""DFAccuracy: +1"",""TBOLT5Ammo: 12"",""MissileHP: 4"",""ReqArtemis""]}","[{""CategoryID"":""a/m/t/thunderbolt""}]","{""flags"":[""not_broken""]}","{""SortKey"":""000046""}","""thunderbolt""","""Generic""","""Thunderbolt""","""Thunderbolt 5 Ammo""",true,5,"""Ammo TBM 5 Guided""","""All""",[],"{""ExplosionDamagePerAmmo"":19,""StabilityDamagePerAmmo"":5}",,,,,
0,"""Ammunition""","""AmmunitionBox""",20000,"""Ammo_AmmunitionBox_Thunderbolt_TB5_Thermo""",1,"""""",1,"""This Thunderbolt Missile was retooled to fire a specialized Thermobaric Warhead igniting everything around the impact and dealing massive amounts of heat.\n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_TBOLT5_Thermo""","""""","""""",12,"[""component_type_stock""]","""""",false,"{""Bonuses"":[""WpnAccuracy: +2"",""TboltDamage: -80%"",""HeatDamage: +5"",""AreaOfEffect: 30"",""AreaOfEffectDmg: +5"",""AreaOfEffectHeatDmg: +10"",""ThermoBurn: 5"",""ThermoBOLT5Ammo: 12"",""MissileHP: 3"",""VolatileAmmo""]}","[{""CategoryID"":""a/m/t/thunderbolt""}]","{""flags"":[""not_broken""]}","{""SortKey"":""000046""}","""thunderbolt""","""Generic""","""Thermobolt""","""Thermobolt 5 Ammo""",true,5,"""Ammo Thermobolt5""","""All""",[],"{""ExplosionDamagePerAmmo"":10,""HeatDamagePerAmmo"":15,""StabilityDamagePerAmmo"":6}","{""damageWeighting"":1.1}",,,,
0,"""Ammunition""","""AmmunitionBox""",20000,"""Ammo_AmmunitionBox_Ultra_AC2""",1,"""""",1,"""Ammo Bins contain the rounds needed for projectile-based weaponry, with at least one bin required per weapon type. Upon receiving a Critical Hit, any remaining ammunition stored inside an Ammo Bin will explode dealing damage to the install location. Risk can be mitigated with the use of C.A.S.E. \n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_UAC2""","""""","""""",25,"[""component_type_stock""]","""""",false,"{""Bonuses"":[""UAC2Ammo: 25""]}","[{""CategoryID"":""a/a/a/uac""}]","{""flags"":[""not_broken""]}","{""SortKey"":""000009""}","""UltraAC""","""Generic""","""UAC2""","""UAC/2 Ammo""",true,1,"""Ammo UAC/2""","""All""",[],"{""ExplosionDamagePerAmmo"":25,""StabilityDamagePerAmmo"":6}",,,,,
0,"""Ammunition""","""AmmunitionBox""",19800,"""Ammo_AmmunitionBox_Generic_AC10_half""",1,"""""",0.5,"""Ammo Bins contain the rounds needed for projectile-based weaponry, with at least one bin required per weapon type. Upon receiving a Critical Hit, any remaining ammunition stored inside an Ammo Bin will explode dealing damage to the install location. Risk can be mitigated with the use of C.A.S.E.\n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_AC10""","""""","""""",5,"[""component_type_stock""]","""""",false,"{""Bonuses"":[""AC10Ammo: 5""]}","[{""CategoryID"":""a/a/a/ac""}]","{""flags"":[""not_broken""]}","{""SortKey"":""000007""}","""uixSvgIcon_ammoBox_Ballistic""","""Generic""","""AC10""","""AC/10 Ammo""",true,2,"""Ammo AC/10 [Half]""","""All""",[],"{""ExplosionDamagePerAmmo"":60,""StabilityDamagePerAmmo"":15}",,,,,
0,"""Ammunition""","""AmmunitionBox""",18000,"""Ammo_AmmunitionBox_Deadfire_SRM_half""",1,"""""",0.5,"""Deadfire Rockets are standard Short Range Missile bodies equipped with an upgraded high explosive payload. In order to make room for this additional payload, severe cuts were taken to the weapons onboard guidance system, all but removing it. Upon receiving a Critical Hit, any remaining ammunition stored inside an Ammo Bin will explode dealing damage to the install location. Risk can be mitigated with the use of C.A.S.E. \n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_SRM_Deadfire""","""+50% Dmg&Stab|""","""-30% Range|-2 Accuracy.""",50,"[""component_type_variant"",""component_type_variant1""]","""""",false,"{""Bonuses"":[""SRMDamage: +50%"",""StabDamage: +2"",""Range: -30%"",""WpnAccuracy: -1"",""Deadfire: 25%"",""MissileHP: 4"",""SRMAmmo: 50""]}","[{""CategoryID"":""a/m/s/srm""}]","{""flags"":[""not_broken""]}","{""SortKey"":""000037""}","""SRM""","""Generic""","""SRM DF""","""SRM DeadFire Ammo""",true,5,"""Ammo SRM DF [Half]""","""All""",[],"{""ExplosionDamagePerAmmo"":12,""StabilityDamagePerAmmo"":4}",,"{""Color"":""#7F1D37"",""SkipText"":true}",,,
0,"""Ammunition""","""AmmunitionBox""",15000,"""Ammo_AmmunitionBox_Generic_ProtoAC4""",1,"""""",1,"""Ammo Bins contain the rounds needed for projectile-based weaponry, with at least one bin required per weapon type. Upon receiving a Critical Hit, any remaining ammunition stored inside an Ammo Bin will explode dealing damage to the install location. Risk can be mitigated with the use of C.A.S.E. \n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_ProtoAC4""","""""","""""",20,"[""component_type_stock""]","""""",false,"{""Bonuses"":[""ProtoAC4Ammo: 20""]}","[{""CategoryID"":""a/a/a/ac""}]","{""flags"":[""not_broken""]}","{""SortKey"":""000005""}","""uixSvgIcon_ammoBox_Ballistic""","""Generic""","""ProtoAC4""","""Proto AC/4 Ammo""",true,1,"""Ammo Proto AC/4""","""All""",[],"{""ExplosionDamagePerAmmo"":35,""StabilityDamagePerAmmo"":8}",,,,,
0,"""Ammunition""","""AmmunitionBox""",13200,"""Ammo_AmmunitionBox_Generic_AC5_half""",1,"""""",0.5,"""Ammo Bins contain the rounds needed for projectile-based weaponry, with at least one bin required per weapon type. Upon receiving a Critical Hit, any remaining ammunition stored inside an Ammo Bin will explode dealing damage to the install location. Risk can be mitigated with the use of C.A.S.E. \n\n <b><color=#00ffff>Left Click on Ammo count during battle to swap Ammo Type. Ctrl+click on ammunition counter to eject ammo.</color> </b>""","""All""","""Ammunition_AC5""","""""","""""",10,"[""component_type_stock""]","""""",false,"{""Bonuses"":[""AC5Ammo: 10""]}","[{""CategoryID"":""a/a/a/ac""}]","{""flags"":[""not_broken""]}","{""SortKey"":""000006""}","""uixSvgIcon_ammoBox_Ballistic""","""Generic""","""AC5""","""AC/5 Ammo""",true,2,"""Ammo AC/5 [Half]""","""All""",[],"{""ExplosionDamagePerAmmo"":45,""StabilityDamagePerAmmo"":12}",,,,,
